Target,Hiretype,Title,Age,Original State,PinCode,Source,IT,Joining Center,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided
Joined,New Employee,Ms,22.87945205,Assam,781001,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.61643836,Tamil Nadu,641006,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,22.09041096,Tamil Nadu,641043,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.20547945,Kerala,686101,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,25.35068493,Karnataka,561203,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.52876712,Kerala,686653,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.09041096,Tamil Nadu,643206,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.94794521,Karnataka,581402,CAMPUS,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,26.1260274,Karnataka,577201,CAMPUS,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.98082192,Uttarakhand,244713,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,22.5260274,Karnataka,560072,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.77808219,Orissa,769014,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.67671233,Karnataka,560048,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.63835616,Karnataka,560002,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.01643836,Karnataka,560024,CAMPUS,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,32.18356164,Maharashtra,411045,CONSULTANCY,0,Bangalore,42,FALSE,2,Grad,0,0,24%,0,0,0,1,0
Joined,New Employee,Mr,26.40547945,Telangana,500006,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Grad,1,0,51%,0,0,0,1,0
Joined,New Employee,Ms,22.49041096,Karnataka,403523,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,0%,0,0,0,0,FALSE
OfferDeclined,New Employee,Mr,21.90958904,Tamil Nadu,643001,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.60273973,Karnataka,560077,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.1890411,Tamil Nadu,600026,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.00547945,Kerala,678671,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,21.61369863,Karnataka,560003,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.60821918,Gujarat,390019,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,25.33424658,Karnataka,560004,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,27.52328767,Karnataka,560042,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,25.10410959,Karnataka,560022,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,25.72328767,Karnataka,560008,WALK-IN,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.4739726,Karnataka,560068,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.83287671,Karnataka,560005,PORTAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.06027397,Karnataka,574107,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.36712329,Karnataka,562149,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,Re hire,Mr,26.15068493,Kerala,679301,CAMPUS,0,Bangalore,4,FALSE,1,MBA,0,0,100%,0,0,1,1,0
Joined,Re hire,Mr,24.02739726,Karnataka,560092,CAMPUS,0,Bangalore,4,FALSE,1,MBA,0,0,100%,0,0,1,1,0
Joined,Re hire,Ms,23.3260274,Karnataka,560110,CAMPUS,0,Bangalore,4,FALSE,1,MBA,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,23.76712329,Karnataka,560095,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.76438356,West Bengal,700048,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.99452055,Kerala,683101,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,25.41369863,Karnataka,560016,PORTAL,0,Bangalore,42,FALSE,2,Grad,0,0,25%,0,0,0,1,0
OfferDeclined,New Employee,Ms,31.55616438,Karnataka,560096,CONSULTANCY,0,Bangalore,44,FALSE,2,Grad,0,0,19%,0,0,0,1,0
Joined,New Employee,Ms,22.12876712,Karnataka,575006,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,Re hire,Ms,21.49589041,Tamil Nadu,600094,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,29.28767123,Karnataka,560066,CONSULTANCY,0,Bangalore,42,FALSE,2,Grad,0,0,37%,0,0,0,1,0
Joined,New Employee,Ms,22.17534247,Tamil Nadu,638052,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,34.43287671,Karnataka,560035,CONSULTANCY,0,Bangalore,44,FALSE,2,Grad,0,0,31%,0,0,0,1,0
Joined,New Employee,Ms,28.00821918,Karnataka,560038,PORTAL,0,Bangalore,42,FALSE,2,Grad,0,0,30%,0,0,0,1,0
Joined,New Employee,Ms,21.80547945,West Bengal,700054,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,21.79452055,Jharkhand,834001,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.02465753,Karnataka,560056,CONSULTANCY,0,Bangalore,42,FALSE,2,Grad,0,0,21%,0,0,0,1,0
Joined,New Employee,Mr,27.91232877,Karnataka,571201,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,Re hire,Ms,22.16986301,Tamil Nadu,600075,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,0%,0,0,0,0,FALSE
Joined,New Employee,Ms,25.19726027,Karnataka,560076,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,45.05753425,Karnataka,560043,PORTAL,0,Bangalore,32,FALSE,2,Grad,0,0,35%,0,0,0,1,1
Joined,New Employee,Ms,24.95616438,Tamil Nadu,600115,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.65753425,Karnataka,560078,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.07671233,Karnataka,560007,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.92328767,Kerala,673016,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.51780822,Tamil Nadu,600001,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.63835616,Karnataka,560042,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.45479452,Tamil Nadu,600017,CAMPUS,0,Chennai,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.20547945,Tamil Nadu,600061,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.21369863,Kerala,689581,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,25.16986301,Tamil Nadu,600040,CAMPUS,0,Chennai,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.28219178,Tamil Nadu,600019,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.72876712,Tamil Nadu,600101,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,26.76438356,Kerala,686019,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,23.15068493,Kerala,688504,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.52328767,Kerala,682013,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.90958904,Tamil Nadu,600024,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,26.49041096,Tamil Nadu,600011,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.5260274,Tamil Nadu,628001,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,22.61917808,Uttar Pradesh,201010,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.50684932,Tamil Nadu,600019,CAMPUS,0,Chennai,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.80273973,Kerala,686519,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.71232877,Tamil Nadu,625533,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,23.89041096,Tamil Nadu,600077,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,25.51232877,Karnataka,560053,CAMPUS,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,22.23013699,Kerala,686001,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,22.84657534,Kerala,686101,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.37534247,Tamil Nadu,600033,CAMPUS,0,Chennai,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,23.69589041,Tamil Nadu,602024,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,23.97260274,Tamil Nadu,600107,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,31.48767123,Karnataka,560037,PORTAL,0,Bangalore,42,FALSE,2,Grad,1,0,22%,0,0,0,1,0
Joined,New Employee,Ms,21.37260274,Kerala,678501,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,21.50684932,Tamil Nadu,600078,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.39726027,Uttar Pradesh,226021,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,25.43561644,Tamil Nadu,607801,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.35890411,Tamil Nadu,620017,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,21.99452055,Tamil Nadu,600056,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,21.94520548,Tamil Nadu,641654,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,22.61643836,Jharkhand,831011,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,21.58630137,Tamil Nadu,600049,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.00821918,Tamil Nadu,600059,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,22.93150685,Kerala,685507,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.55342466,Karnataka,560038,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.07671233,Kerala,673528,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,24.18630137,West Bengal,712136,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.70410959,Karnataka,560084,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,25.59452055,Jharkhand,860020,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,21.99452055,Karnataka,560103,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,0%,0,0,0,0,FALSE
Joined,New Employee,Ms,28.41369863,Karnataka,560042,CONSULTANCY,0,Bangalore,44,FALSE,2,MBA,0,0,20%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.06027397,Karnataka,560034,CONSULTANCY,0,Bangalore,44,FALSE,2,MBA,0,0,21%,0,0,0,1,0
Joined,New Employee,Ms,37.39452055,Karnataka,560038,CONSULTANCY,0,Bangalore,32,FALSE,2,Grad,0,0,52%,0,0,0,1,0
Joined,Re hire,Ms,23.40273973,Karnataka,560038,CAMPUS,1,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,24.36164384,Kerala,686104,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,Re hire,Mr,25.13424658,Tamil Nadu,641114,CAMPUS,1,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,Re hire,Ms,24.55068493,Tamil Nadu,641114,CAMPUS,1,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,Re hire,Ms,23.23561644,Uttar Pradesh,282010,CAMPUS,1,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,21.50684932,Karnataka,560061,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Ms,21.89863014,Karnataka,560094,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,21.28219178,Karnataka,560077,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Ms,23.05753425,Karnataka,560022,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,23.36438356,Karnataka,560038,CAMPUS,0,Bangalore,4,FALSE,1,MBA,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,21.18356164,West Bengal,712502,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Ms,21.13972603,Tamil Nadu,600041,CAMPUS,0,Chennai,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,21.36438356,Karnataka,560045,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Ms,23.24383562,Karnataka,560010,CAMPUS,0,Bangalore,4,FALSE,1,MBA,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,21.52328767,Karnataka,560079,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,21.10136986,Kerala,676503,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Ms,23.53150685,Tamil Nadu,600125,CAMPUS,0,Chennai,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,24.22465753,Karnataka,560083,CAMPUS,0,Bangalore,4,FALSE,1,MBA,0,0,100%,0,0,1,1,0
Joined,New Employee,Mr,20.71780822,Tamil Nadu,635110,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
Joined,New Employee,Ms,24.42465753,Karnataka,560033,WALK-IN,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24,Karnataka,560064,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.47945205,Karnataka,560085,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.6630137,Karnataka,560075,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,23.79452055,Tamil Nadu,600010,CAMPUS,0,Chennai,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.12328767,Karnataka,560067,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,27.85205479,Karnataka,560021,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,27%,0,0,0,1,1
Joined,New Employee,Ms,30.8,Karnataka,560037,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.76438356,Karnataka,560066,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.01643836,Karnataka,560094,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.15068493,Karnataka,560043,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.39178082,Karnataka,583101,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.59178082,Karnataka,560040,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,25.25479452,Karnataka,560008,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,37%,0,0,0,1,0
Joined,New Employee,Ms,22.7369863,Karnataka,560048,PORTAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,29.41643836,Karnataka,560075,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.7890411,Karnataka,560077,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,26%,0,0,0,1,0
OfferDeclined,New Employee,Mr,26.6109589,Karnataka,560022,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,43%,0,0,0,1,0
OfferDeclined,New Employee,Ms,22.29315068,Karnataka,560075,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,25.03835616,Kerala,683101,CAMPUS,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.10410959,Rajasthan,331507,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.0739726,Tamil Nadu,641041,CAMPUS,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,35.47123288,Karnataka,560046,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,11%,0,0,0,1,0
Joined,Re hire,Ms,31.98630137,Karnataka,560038,PORTAL,0,Bangalore,44,FALSE,2,MBA,1,0,19%,0,0,0,1,0
Joined,Re hire,Mr,34.72876712,Australia,3003,PORTAL,0,Bangalore,42,FALSE,2,CA,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,26.3260274,Karnataka,560032,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,46%,0,0,0,1,0
Joined,New Employee,Ms,24.59452055,Karnataka,571602,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.52328767,Kerala,676301,PORTAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,32.23287671,Karnataka,560050,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.5890411,Karnataka,560103,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.30684932,Karnataka,560066,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,21.27671233,Andhra Pradesh,500055,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,26.3369863,Karnataka,560015,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,17%,0,0,0,1,0
OfferDeclined,New Employee,Ms,26.30136986,Telangana,500040,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Grad,1,0,54%,0,0,0,1,0
Joined,New Employee,Mr,38.80547945,West Bengal,700004,CONSULTANCY,0,Bangalore,42,FALSE,2,MBA,1,0,43%,0,0,0,1,0
Joined,New Employee,Ms,28.98082192,West Bengal,700006,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,68%,0,0,0,1,0
Joined,New Employee,Mr,26.14794521,West Bengal,713212,CONSULTANCY,0,Bangalore,42,FALSE,2,Grad,1,0,70%,0,0,0,1,0
Joined,New Employee,Ms,28.41369863,West Bengal,711102,CONSULTANCY,0,Bangalore,42,FALSE,2,MBA,1,0,57%,0,0,0,1,0
OfferDeclined,New Employee,Ms,29.26575342,Andhra Pradesh,500032,CONSULTANCY,0,Bangalore,42,FALSE,2,MBA,1,0,44%,0,0,0,1,0
Joined,New Employee,Mr,29.98082192,Andhra Pradesh,500032,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,MBA,1,0,46%,0,0,0,1,0
Joined,Transfer,Ms,36.16712329,Karnataka,560048,GDS LEAP,0,Bangalore,32,FALSE,2,Grad,1,0,13%,0,0,0,1,0
Joined,New Employee,Mr,21.22465753,Karnataka,560038,CAMPUS,0,Bangalore,4,FALSE,1,Grad,0,0,100%,0,0,1,1,0
OfferDeclined,New Employee,Ms,36.03561644,New Delhi,110075,CONSULTANCY,0,Bangalore,42,FALSE,2,Grad,1,0,39%,0,1,0,1,0
Joined,Transfer,Mr,29.46027397,Karnataka,560083,GDS LEAP,0,Bangalore,42,FALSE,2,Post Grad,1,0,5%,0,0,0,1,0
OfferDeclined,New Employee,Ms,28.29589041,West Bengal,700095,CONSULTANCY,0,Bangalore,44,FALSE,2,Grad,1,0,41%,0,0,0,1,0
OfferDeclined,New Employee,Mr,41.43835616,Karnataka,560085,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,0,0,18%,0,0,0,1,0
Joined,New Employee,Ms,29.41369863,Karnataka,560072,PORTAL,0,Bangalore,44,FALSE,2,MBA,1,0,10%,0,0,0,1,0
OfferDeclined,New Employee,Ms,28.40821918,West Bengal,711101,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,0,37%,0,0,0,1,0
Joined,New Employee,Mr,29.27123288,West Bengal,700039,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,36%,0,1,0,1,0
Joined,New Employee,Ms,28.51780822,West Bengal,70084,CONSULTANCY,0,Bangalore,42,FALSE,2,Grad,1,0,49%,0,1,0,1,0
OfferDeclined,New Employee,Mr,29.84657534,West Bengal,712233,CONSULTANCY,0,Bangalore,42,FALSE,2,CA,1,0,37%,0,1,0,1,0
OfferDeclined,New Employee,Ms,28.47123288,West Bengal,711112,CONSULTANCY,0,Bangalore,42,FALSE,2,MBA,1,0,48%,0,1,0,1,0
Joined,New Employee,Ms,25.20547945,Karnataka,560016,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.38630137,West Bengal,713301,CONSULTANCY,0,Bangalore,42,FALSE,2,MBA,1,0,33%,0,0,0,1,0
OfferDeclined,New Employee,Mr,25.4630137,West Bengal,700024,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,0,31%,0,0,0,1,0
Joined,New Employee,Ms,30.88493151,West Bengal,700070,CONSULTANCY,0,Bangalore,42,FALSE,2,MBA,1,0,45%,0,1,0,1,0
Joined,New Employee,Ms,32.8109589,Karnataka,560016,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,1,0,30%,0,0,0,1,0
Joined,New Employee,Ms,24.59452055,Karnataka,560010,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Grad,0,0,26%,0,0,0,1,0
Joined,New Employee,Mr,28.38356164,Karnataka,560040,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,MBA,0,0,33%,0,0,0,1,0
