"","OfferId","OverallStatus","Status","Hiretype","RecruiterGPN","Title","Age","Original State","PinCode","Source","Department","IT","Joining Center","Facility","Rank","IsRotationalShift","NoticePeriod","Qualification1","Big four","DAndI","hike%","JoiningBonus","GoodsTransportationTravelEligibility","Stipend","Experienced","IsNoticePeriodReimbursementProvided","ExpectedJoiningDate","ActualJoiningDate","Target","dum_hiretype","dum_rec","dum_title","date","date1","dum_State","dum_Source","dum_Department","dum_Joining_Center","dum_Rank","dummy_IsRotationalShift","dum_Qual","joiningmonth"
"74",28995,"Joined","OfferAccepted","New Employee","XE020M32824",1,27.84931507,"Karnataka",560060,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.3,0,0,0,1,"0",2018-11-12,2018-11-12,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,3,1,2,0,1,11
"75",31882,"Joined","OfferAccepted","Transfer","XE020M32824",1,32.32054795,"Kerala",682021,"GDS LEAP","GCR",0,"Kochi","KOC Carnival4/All Entities/SEZ",44,FALSE,2,"Post Grad",1,0,0,0,0,0,0,"0",2018-12-01,2018-12-01,1,3,3,NA,2019-10-16,2019-10-16 05:30:00,3,5,1,4,1,0,1,12
"76",29826,"OfferDeclined","OfferDeclined","New Employee","XE020M32654",0,35.3369863,"Andhra Pradesh",500001,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.29,0,1,0,1,"0",2018-10-15,NA,0,1,9,NA,2019-10-16,2019-10-16 05:30:00,4,2,3,1,2,0,1,10
"77",35434,"Joined","OfferAccepted","New Employee","XE020M38015",1,26.36164384,"Karnataka",560008,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-14,2019-01-14,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,1
"78",27653,"Joined","OfferAccepted","New Employee","XE020M51545",1,22.23013699,"Karnataka",560008,"WALK-IN","Payroll",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2018-08-06,2018-08-06,1,1,7,NA,2019-10-16,2019-10-16 05:30:00,1,5,8,1,1,0,2,8
"79",35854,"Joined","OfferAccepted","New Employee","XE020M38015",1,25.19452055,"Karnataka",560040,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-28,2019-01-28,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,1
"80",22540,"OfferDeclined","OfferDeclined","New Employee","XE020M39949",0,33.25205479,"Karnataka",560016,"PORTAL","Tax - TTT",1,"Bangalore","BLR Garnet/EYLLP/EYGDS/SEZ",42,FALSE,2,"Grad",0,0,0.01,0,0,0,1,"0",2018-07-09,NA,0,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,2,7
"81",39170,"OfferDeclined","OfferDeclined","New Employee","XE020M63277",0,28.64931507,"Tamil Nadu",600096,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.22,0,0,0,1,"0",2019-06-17,NA,0,1,8,NA,2019-10-16,2019-10-16 05:30:00,2,2,4,1,2,0,1,6
"82",37950,"Joined","OfferAccepted","New Employee","XE021305129",0,23.73424658,"Kerala",680506,"EMPLOYEE REFERRAL","MENA",0,"Kochi","KOC Carnival2/All Entities/SEZ",44,TRUE,2,"Post Grad",0,0,0.42,0,0,0,1,"0",2019-03-05,2019-03-05,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,3,1,8,4,1,0,1,3
"83",35910,"Joined","OfferAccepted","Re hire","XE020M32824",1,25.67123288,"Karnataka",560066,"PORTAL","Tax Law Services",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.23,0,0,0,1,"0",2019-03-11,2019-03-11,1,2,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,8,1,2,0,1,3
"84",32312,"Joined","OfferAccepted","Re hire","XE020M24041",1,21.22465753,"Tamil Nadu",600100,"CAMPUS","GCR",0,"Chennai","CHN DLF/EYLLP/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-01-07,2019-01-07,1,2,5,NA,2019-10-16,2019-10-16 05:30:00,2,4,1,3,3,0,1,1
"85",32328,"OfferDeclined","OfferDeclined","New Employee","XE020M32824",0,26.38630137,"Karnataka",560102,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.22,0,0,0,1,"0",2018-12-17,NA,0,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,2,0,1,12
"86",38498,"Joined","OfferAccepted","New Employee","XE021305129",0,28.54520548,"Kerala",686534,"PORTAL","MENA",0,"Kochi","KOC Carnival2/All Entities/SEZ",44,TRUE,2,"Post Grad",0,0,0.21,0,0,0,1,"0",2019-03-05,2019-03-05,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,3,3,8,4,1,0,1,3
"87",32838,"Joined","OfferAccepted","New Employee","XE020M38015",1,23.80547945,"Karnataka",560023,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-12-10,2018-12-10,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,12
"88",42051,"Joined","OfferAccepted","New Employee","XE020M38015",0,24.73972603,"Kerala",670581,"PORTAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0.48,0,1,0,1,"0",2019-05-27,2019-05-27,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,3,3,5,1,1,0,2,5
"89",31186,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,28.70958904,"Karnataka",560050,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.26,0,0,0,1,"0",2018-12-24,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,2,3,1,2,0,1,12
"90",42281,"Joined","OfferAccepted","New Employee","XE020M63277",1,31.46027397,"Karnataka",560043,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,2,"Grad",0,0,1,0,0,1,1,"0",2019-05-27,2019-05-27,1,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,3,0,2,5
"91",33154,"Joined","OfferAccepted","New Employee","XE020M38015",0,25.80273973,"Karnataka",560029,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.35,0,0,0,1,"0",2019-01-14,2019-01-14,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,1
"92",28403,"OfferDeclined","OfferDeclined","New Employee","XE021306642",0,28.96712329,"Telangana",500076,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.24,0,0,0,1,"0",2018-10-15,NA,0,1,11,NA,2019-10-16,2019-10-16 05:30:00,9,2,3,1,2,0,1,10
"93",43126,"Joined","OfferAccepted","New Employee","XE020M24041",1,23.44931507,"Kerala",670651,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-06-17,2019-06-17,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,3,4,2,1,1,0,1,6
"94",28457,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",1,29.82465753,"West Bengal",700060,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.46,0,1,0,1,"0",2018-12-24,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,5,1,3,1,2,0,1,12
"95",35600,"Joined","OfferAccepted","New Employee","XE020M24041",1,21.86027397,"Karnataka",560028,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-04,2019-02-04,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,2
"96",31154,"Joined","OfferAccepted","New Employee","XE020M32824",1,24.05753425,"Karnataka",560084,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-11-12,2018-11-12,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,11
"97",29773,"Joined","OfferAccepted","New Employee","XE020M42382",0,31.86027397,"Gujarat",380051,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.26,0,1,0,1,"0",2018-11-19,2018-11-19,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,9,2,3,1,2,0,1,11
"98",43365,"Joined","OfferAccepted","New Employee","XE020M24041",1,20.91506849,"Karnataka",577401,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,1,0,1,"0",2019-06-17,2019-06-17,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,2,1,1,0,2,6
"99",32451,"OfferDeclined","OfferDeclined","Re hire","XE020M00201",0,34.40821918,"Karnataka",560066,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",32,FALSE,2,"Post Grad",1,0,0.23,0,0,0,1,"1",2019-01-28,NA,0,2,14,NA,2019-10-16,2019-10-16 05:30:00,1,1,3,1,4,0,1,1
"100",37391,"Joined","OfferAccepted","New Employee","XE020M36003",0,22.98082192,"Tamil Nadu",604503,"PORTAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,1,0,0,"0",2019-02-25,2019-02-25,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,2,3,5,1,1,0,1,2
"101",37404,"Joined","OfferAccepted","New Employee","XE020M36003",0,25.46849315,"Karnataka",736182,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-02-04,2019-02-04,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,2,1,1,1,0,1,2
"102",39295,"Joined","OfferAccepted","New Employee","XE020M38015",0,26.84109589,"Karnataka",570011,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-04-01,2019-04-01,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,4
"103",27153,"Joined","OfferAccepted","New Employee","XE020M39949",0,26.32328767,"Karnataka",516503,"EMPLOYEE REFERRAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0.4,0,0,0,1,"0",2018-09-03,2018-09-03,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,4,1,1,0,2,9
"104",35168,"OfferDeclined","OfferDeclined","New Employee","XE020M38015",1,28.26027397,"Uttar Pradesh",201318,"EMPLOYEE REFERRAL","GCR",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2019-01-07,NA,0,1,1,NA,2019-10-16,2019-10-16 05:30:00,9,1,1,2,1,0,1,1
"105",28067,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,29,"Kerala",685582,"PORTAL","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",44,FALSE,2,"Post Grad",1,0,0.2,0,0,0,1,"0",2018-10-15,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,3,3,4,1,0,1,10
"106",26344,"Joined","OfferAccepted","New Employee","XE020M51545",1,28.44931507,"Andhra Pradesh",500081,"CONSULTANCY","GDS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"MBA",1,0,0.48,0,0,0,1,"1",2018-08-06,2018-08-06,1,1,7,NA,2019-10-16,2019-10-16 05:30:00,4,2,7,1,2,0,3,8
"107",35741,"OfferDeclined","OfferDeclined","New Employee","XE020M24041",1,21.87945205,"Andhra Pradesh",524004,"CONSULTANCY","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-01-28,NA,0,1,5,NA,2019-10-16,2019-10-16 05:30:00,4,2,2,1,1,0,1,1
"108",22000,"Joined","OfferAccepted","New Employee","XE020M32824",0,31.92328767,"West Bengal",700007,"CONSULTANCY","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",1,0,0.24,0,0,0,1,"0",2018-07-09,2018-07-09,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,5,2,2,1,1,0,2,7
"109",33669,"Joined","OfferAccepted","New Employee","XE020M38015",0,22.87671233,"Assam",782435,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2019-01-07,2019-01-07,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,9,1,1,1,1,0,1,1
"110",33288,"Joined","OfferAccepted","New Employee","XE020M32654",1,23.83287671,"Kerala",695006,"EMPLOYEE REFERRAL","PAS",0,"Chennai","CHN DLF/EYLLP/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-12-24,2018-12-24,1,1,9,NA,2019-10-16,2019-10-16 05:30:00,3,1,2,3,1,0,1,12
"111",40651,"Joined","OfferAccepted","New Employee","XE020M32654",0,24.45479452,"West Bengal",700102,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,1,0,1,0,1,"0",2019-06-10,2019-06-10,1,1,9,NA,2019-10-16,2019-10-16 05:30:00,5,1,2,1,1,0,1,6
"112",26627,"Joined","OfferAccepted","New Employee","XE020M36003",1,26.45753425,"Tamil Nadu",600011,"CAMPUS","PAS",0,"Chennai","CHN DLF/EYLLP/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-10-01,2018-10-01,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,2,4,2,3,1,0,1,10
"113",27887,"Joined","OfferAccepted","Transfer","XE020M39949",0,32.47671233,"Kerala",688529,"GDS LEAP","Tax - TTT",1,"Kochi","KOC Carnival4/All Entities/SEZ",42,FALSE,2,"Grad",1,0,0.09,0,0,0,1,"0",2018-08-01,2018-08-01,1,3,4,NA,2019-10-16,2019-10-16 05:30:00,3,5,4,4,2,0,2,8
"114",35475,"Joined","OfferAccepted","Re hire","XE020M38015",1,25.56712329,"Karnataka",560079,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-21,2019-01-21,1,2,1,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,1
"115",33536,"Joined","OfferAccepted","Re hire","XE020M38015",1,24.61643836,"Tamil Nadu",600096,"EMPLOYEE REFERRAL","PAS",0,"Chennai","CHN DLF/EYLLP/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.07,0,0,0,1,"0",2018-12-31,2018-12-31,1,2,1,NA,2019-10-16,2019-10-16 05:30:00,2,1,2,3,1,0,1,12
"116",39150,"OfferDeclined","OfferDeclined","New Employee","XE020M63277",0,27.4109589,"Karnataka",638181,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.29,0,0,0,1,"0",2019-06-17,NA,0,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,1,0,1,6
"117",40354,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",1,30.45205479,"Kerala",682002,"EMPLOYEE REFERRAL","GCR",0,"Kochi","KOC Carnival4/All Entities/SEZ",44,FALSE,2,"Post Grad",0,0,0.09,0,0,0,1,"0",2019-05-27,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,1,1,4,1,0,1,5
"118",28076,"Joined","OfferAccepted","New Employee","XE020M42382",1,33.87123288,"Kerala",682010,"CONSULTANCY","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",42,FALSE,2,"Post Grad",1,0,0.21,0,0,0,1,"0",2018-12-24,2018-12-24,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,2,3,4,2,0,1,12
"119",32784,"OfferDeclined","OfferDeclined","New Employee","XE020M32654",0,27.79726027,"Karnataka",560078,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.24,0,0,0,1,"0",2019-01-28,NA,0,1,9,NA,2019-10-16,2019-10-16 05:30:00,1,1,3,1,2,0,1,1
"120",22593,"Joined","OfferAccepted","New Employee","XE020M42382",1,34.74794521,"Haryana",122002,"EMPLOYEE REFERRAL","PAS",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",42,FALSE,2,"Grad",0,0,0.32,0,0,0,1,"1",2018-07-16,2018-07-16,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,7,1,2,2,2,0,2,7
"121",35659,"Joined","OfferAccepted","New Employee","XE020M24041",0,25.43835616,"Karnataka",580007,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-21,2019-01-21,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,1
"122",35696,"Joined","OfferAccepted","New Employee","XE020M24041",1,25.26575342,"Andhra Pradesh",522002,"PORTAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,1,0,0,"0",2019-02-04,2019-02-04,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,4,3,5,1,1,0,1,2
"123",29785,"Joined","OfferAccepted","New Employee","XE021306642",0,24.20547945,"Karnataka",560073,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.4,0,0,0,1,"0",2018-11-19,2018-11-19,1,1,11,NA,2019-10-16,2019-10-16 05:30:00,1,2,3,1,2,0,1,11
"124",38276,"Joined","OfferAccepted","New Employee","XE020M22317",1,27.92054795,"Maharashtra",411057,"EMPLOYEE REFERRAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.28,0,1,0,1,"0",2019-03-11,2019-03-11,1,1,10,NA,2019-10-16,2019-10-16 05:30:00,9,1,4,1,2,0,1,3
"125",42087,"Joined","OfferAccepted","New Employee","XE020M36003",1,20.91780822,"Karnataka",560036,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2019-05-20,2019-05-20,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,1,0,2,5
"126",37935,"Joined","OfferAccepted","New Employee","XE020M36003",0,25.46027397,"Karnataka",562107,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-02-25,2019-02-25,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,3,0,1,2
"127",33844,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,29.6739726,"Andhra Pradesh",500081,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.23,0,1,0,1,"0",2019-02-25,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,4,2,1,1,2,0,1,2
"128",35432,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,30.13972603,"Assam",761024,"CONSULTANCY","GCR",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",42,FALSE,2,"Post Grad",1,0,0.23,0,0,0,1,"0",2019-04-01,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,9,2,1,2,2,0,1,4
"129",27056,"Joined","OfferAccepted","New Employee","XE020M32824",1,28.48493151,"West Bengal",70084,"CONSULTANCY","PCS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",1,0,0.49,0,1,0,1,"0",2018-10-22,2018-10-22,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,5,2,8,1,2,0,2,10
"130",28241,"Joined","OfferAccepted","New Employee","XE020M39949",0,26.21369863,"Karnataka",560037,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.31,0,0,0,1,"0",2018-09-10,2018-09-10,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,1,0,1,9
"131",33695,"Joined","OfferAccepted","New Employee","XE020M38015",1,22.13424658,"Karnataka",560051,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-07,2019-01-07,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,1
"132",35830,"OfferDeclined","OfferDeclined","New Employee","XE020M36003",1,23.13972603,"Karnataka",560085,"PORTAL","Tax Experience Management Team",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,2,"Post Grad",0,0,1,0,0,1,1,"0",2019-01-28,2019-01-28,0,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,3,8,1,3,0,1,1
"133",37315,"Joined","OfferAccepted","New Employee","XE020M22317",1,29.56986301,"Maharashtra",411014,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.24,0,1,0,1,"0",2019-04-29,2019-04-29,1,1,10,NA,2019-10-16,2019-10-16 05:30:00,9,2,4,1,1,0,1,4
"134",35427,"Joined","OfferAccepted","New Employee","XE020M32824",1,29.31232877,"Karnataka",560010,"PORTAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.49,0,0,0,1,"0",2019-01-21,2019-01-21,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,2,1,1,0,1,1
"135",35190,"Joined","OfferAccepted","New Employee","XE020M38015",1,25.16438356,"Karnataka",560004,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-14,2019-01-14,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,1
"136",29383,"Joined","OfferAccepted","New Employee","XE020M39949",1,29.49041096,"Karnataka",560037,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.36,0,0,0,1,"0",2018-10-29,2018-10-29,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,1,10
"137",35638,"Joined","OfferAccepted","New Employee","XE020M24041",0,23.09041096,"Karnataka",560078,"PORTAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-04,2019-02-04,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,3,2,1,1,0,1,2
"138",37720,"Joined","OfferAccepted","Re hire","XE020M42382",1,23.72876712,"Tamil Nadu",600014,"PORTAL","PAS",0,"Chennai","CHN DLF/ EYGDS/SEZ-SFT",44,FALSE,2,"Post Grad",1,0,1,0,0,0,1,"0",2019-02-11,2019-02-11,1,2,2,NA,2019-10-16,2019-10-16 05:30:00,2,3,2,3,1,0,1,2
"139",28615,"Joined","OfferAccepted","New Employee","XE020M39949",1,23.57808219,"Karnataka",560036,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-09-03,2018-09-03,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,9
"140",37586,"Joined","OfferAccepted","New Employee","XE020M22317",1,28.59452055,"Karnataka",560071,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.25,0,0,0,1,"0",2019-04-08,2019-04-08,1,1,10,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,1,4
"141",34883,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,28.82191781,"Andhra Pradesh",500081,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.23,0,1,0,1,"0",2019-02-25,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,4,2,1,1,2,0,1,2
"142",30727,"Joined","OfferAccepted","New Employee","XE020M39949",1,24.55068493,"Karnataka",560042,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-10-29,2018-10-29,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,1,10
"143",35010,"Joined","OfferAccepted","New Employee","XE020M24041",1,21.90958904,"Karnataka",560061,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-01-14,2019-01-14,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,2,1,3,0,1,1
"144",39144,"Joined","OfferAccepted","New Employee","XE020M63277",0,30.21917808,"Karnataka",560066,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.26,0,0,0,1,"0",2019-04-08,2019-04-08,1,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,2,4,1,2,0,1,4
"145",38487,"Joined","OfferAccepted","New Employee","XE020M38015",1,25.04931507,"Karnataka",560032,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-03-04,2019-03-04,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,3
"146",27294,"Joined","OfferAccepted","New Employee","XE020M32654",0,30.65205479,"Kerala",691012,"CONSULTANCY","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",42,FALSE,2,"MBA",1,0,0.31,0,0,0,1,"0",2018-12-10,2018-12-10,1,1,9,NA,2019-10-16,2019-10-16 05:30:00,3,2,3,4,2,0,3,12
