OfferId,OverallStatus,Status,Hiretype,RecruiterGPN,Title,Age,Original State,PinCode,Source,Department,IT,Joining Center,Facility,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike%,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided,ExpectedJoiningDate,ActualJoiningDate
33335,Joined,OfferAccepted,New Employee,XE020M32824,1,30.8739726,Karnataka,560103,PORTAL,Tax Law Services,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,28%,0,0,0,1,0,11-02-2019,11-02-2019
33336,Joined,OfferAccepted,New Employee,XE020M32654,1,35.14794521,Tamil Nadu,600091,EMPLOYEE REFERRAL,Tax Chat,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,26%,0,0,0,1,0,07-01-2019,07-01-2019
33337,OfferDeclined,OfferDeclined,New Employee,XE020M32654,0,31.64383562,West Bengal,700006,PORTAL,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,27%,0,1,0,1,0,28-01-2019,
33338,Joined,OfferAccepted,New Employee,XE020M32824,1,28.59452055,Karnataka,560066,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,36%,0,0,0,1,0,18-03-2019,18-03-2019
33359,Joined,OfferAccepted,New Employee,XE020M24506,1,20.02191781,New Delhi,110027,CAMPUS,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,07-01-2019,07-01-2019
33360,Joined,OfferAccepted,New Employee,XE020M24506,1,20.31780822,New Delhi,110052,CAMPUS,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,07-01-2019,07-01-2019
33361,Joined,OfferAccepted,New Employee,XE020M24506,0,20.30958904,New Delhi,110075,CAMPUS,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,4,FALSE,1,Post Grad,0,0,100%,0,0,1,1,0,07-01-2019,07-01-2019
33369,Joined,OfferAccepted,Re hire,XE021305129,0,25.36712329,Tamil Nadu,676109,PORTAL,MENA,0,Kochi,KOC Carnival2/All Entities/SEZ,44,FALSE,2,Post Grad,1,0,27%,0,0,0,1,0,17-12-2018,17-12-2018
33373,OfferDeclined,OfferDeclined,New Employee,XE020M32654,0,22.40821918,Tamil Nadu,600049,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,
33374,OfferDeclined,OfferDeclined,New Employee,XE020M32654,1,21.89041096,Tamil Nadu,600033,PORTAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0%,0,0,0,0,FALSE,24-12-2018,
33375,Joined,OfferAccepted,New Employee,XE020M32824,0,32.69315068,Andhra Pradesh,500013,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,28%,0,1,0,1,0,18-02-2019,18-02-2019
33434,Joined,OfferAccepted,New Employee,XE020M38015,0,24.32054795,Tamil Nadu,635114,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33435,Joined,OfferAccepted,New Employee,XE020M38015,0,22.39726027,Karnataka,560029,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33436,Joined,OfferAccepted,New Employee,XE020M38015,1,21.78082192,Karnataka,561209,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33437,Joined,OfferAccepted,New Employee,XE020M38015,0,24.19178082,Karnataka,571401,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33438,Joined,OfferAccepted,New Employee,XE020M38015,1,26.2739726,Karnataka,560037,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33439,Joined,OfferAccepted,New Employee,XE020M38015,1,33.51780822,Karnataka,560036,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,07-01-2019,07-01-2019
33440,Joined,OfferAccepted,New Employee,XE020M38015,1,21.75890411,Karnataka,571201,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33441,Joined,OfferAccepted,New Employee,XE020M38015,1,23.69863014,Karnataka,560054,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33442,Joined,OfferAccepted,New Employee,XE020M38015,0,24.13424658,Karnataka,560035,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33443,Joined,OfferAccepted,New Employee,XE020M38015,1,25.87945205,Karnataka,560024,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0%,0,0,0,0,FALSE,07-01-2019,07-01-2019
33444,Joined,OfferAccepted,New Employee,XE020M38015,0,24.21369863,Karnataka,560022,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,37%,0,0,0,1,0,24-12-2018,24-12-2018
33445,OfferDeclined,OfferDeclined,New Employee,XE020M38015,1,23.36438356,Karnataka,580001,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,21-01-2019,
33446,Joined,OfferAccepted,New Employee,XE020M38015,0,26.36438356,Karnataka,560075,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0%,0,0,0,0,FALSE,24-12-2018,24-12-2018
33447,Joined,OfferAccepted,New Employee,XE020M38015,1,24.06027397,Karnataka,572141,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,30%,0,0,0,1,0,24-12-2018,24-12-2018
33471,Joined,OfferAccepted,New Employee,XE020M32824,1,24.94794521,Karnataka,560016,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,25%,0,0,0,1,0,21-01-2019,21-01-2019
33472,Joined,OfferAccepted,New Employee,XE020M32824,0,25.92876712,Karnataka,560078,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,31%,0,0,0,1,0,21-01-2019,21-01-2019
33473,Joined,OfferAccepted,New Employee,XE020M32824,0,26.64109589,Karnataka,560017,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,31-12-2018,31-12-2018
33474,Joined,OfferAccepted,New Employee,XE020M32824,0,23.21917808,Karnataka,560102,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,16%,0,0,0,1,0,07-01-2019,07-01-2019
33475,Joined,OfferAccepted,New Employee,XE021305129,0,27.39726027,Kerala,683594,PORTAL,MENA,0,Kochi,KOC Carnival2/All Entities/SEZ,44,TRUE,2,Post Grad,1,0,19%,0,0,0,1,0,17-12-2018,17-12-2018
33478,Joined,OfferAccepted,New Employee,XE020M51545,0,23.52328767,Karnataka,560043,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,17-12-2018,17-12-2018
33479,Joined,OfferAccepted,New Employee,XE020M51545,0,23.46849315,Karnataka,560047,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,17-12-2018,17-12-2018
33480,Joined,OfferAccepted,New Employee,XE020M51545,0,23.51232877,Karnataka,560045,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,17-12-2018,17-12-2018
33481,OfferDeclined,OfferDeclined,New Employee,XE020M51545,0,23.59452055,Karnataka,560068,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,14-01-2019,
33482,Joined,OfferAccepted,New Employee,XE020M51545,1,24.03561644,Karnataka,560032,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,17-12-2018,17-12-2018
33483,Joined,OfferAccepted,New Employee,XE020M51545,1,24.95068493,Karnataka,560043,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,17-12-2018,17-12-2018
33484,Joined,OfferAccepted,New Employee,XE020M51545,1,24.00821918,Karnataka,560040,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,17-12-2018,17-12-2018
33488,Joined,OfferAccepted,New Employee,XE020M00201,0,23.27671233,Karnataka,560095,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0,07-01-2019,07-01-2019
33534,OfferDeclined,OfferDeclined,Re hire,XE020M38015,0,23.71780822,Tamil Nadu,600040,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,6%,0,0,0,1,0,31-12-2018,
33535,OfferDeclined,OfferDeclined,New Employee,XE020M38015,0,23.9260274,Tamil Nadu,600088,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,12%,0,0,0,1,0,14-01-2019,
33536,Joined,OfferAccepted,Re hire,XE020M38015,1,24.61643836,Tamil Nadu,600096,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,7%,0,0,0,1,0,31-12-2018,31-12-2018
33537,Joined,OfferAccepted,New Employee,XE020M32824,0,26.08767123,Karnataka,560040,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0,24-12-2018,24-12-2018
33538,Joined,OfferAccepted,New Employee,XE020M38015,0,34.5369863,Tamil Nadu,600061,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,22%,0,0,0,1,0,07-01-2019,07-01-2019
33539,Joined,OfferAccepted,New Employee,XE020M38015,1,24.72054795,Tamil Nadu,600017,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0,21-01-2019,21-01-2019
33546,Joined,OfferAccepted,New Employee,XE020M32824,0,28.41643836,Karnataka,560076,PORTAL,Tax Law Services,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0,31-12-2018,31-12-2018
33549,Joined,OfferAccepted,Re hire,XE020M00201,1,38.15616438,Karnataka,560029,WALK-IN,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,32,FALSE,2,Post Grad,1,0,14%,0,0,0,1,0,14-02-2019,14-02-2019
33554,Joined,OfferAccepted,Re hire,XE020M22317,0,37.35616438,Karnataka,560032,PORTAL,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0%,0,0,0,0,FALSE,07-01-2019,07-01-2019
33555,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,28.1369863,New Delhi,110030,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,23%,0,1,0,1,0,04-02-2019,
33556,OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,32.36712329,Andhra Pradesh,500084,CONSULTANCY,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,29%,0,1,0,1,0,29-04-2019,
